membership_id,player_id,club_id,season,position,market_value_eur
armindo_sieb_mainz_2025_26,armindo_sieb,mainz,2025-26,Forward,2500000
silas_mainz_2025_26,silas,mainz,2025-26,Forward,2000000
phillip_tietz_mainz_2025_26,phillip_tietz,mainz,2025-26,Forward,4000000
nelson_weiper_mainz_2025_26,nelson_weiper,mainz,2025-26,Forward,7000000
carl_klaus_union_berlin_2025_26,carl_klaus,union_berlin,2025-26,Goalkeeper,350000
matheo_raab_union_berlin_2025_26,matheo_raab,union_berlin,2025-26,Goalkeeper,600000
frederik_ronnow_union_berlin_2025_26,frederik_ronnow,union_berlin,2025-26,Goalkeeper,2000000
tom_wisbereit_union_berlin_2025_26,tom_wisbereit,union_berlin,2025-26,Goalkeeper,NULL
danilho_doekhi_union_berlin_2025_26,danilho_doekhi,union_berlin,2025-26,Defender,13000000
josip_juranovic_union_berlin_2025_26,josip_juranovic,union_berlin,2025-26,Defender,2000000
derrick_kohn_union_berlin_2025_26,derrick_kohn,union_berlin,2025-26,Defender,4000000
diogo_leite_union_berlin_2025_26,diogo_leite,union_berlin,2025-26,Defender,12000000
stanley_nsoki_union_berlin_2025_26,stanley_nsoki,union_berlin,2025-26,Defender,2000000
leopold_querfeld_union_berlin_2025_26,leopold_querfeld,union_berlin,2025-26,Defender,20000000
tom_rothe_union_berlin_2025_26,tom_rothe,union_berlin,2025-26,Defender,10000000
christopher_trimmel_union_berlin_2025_26,christopher_trimmel,union_berlin,2025-26,Defender,600000
andrik_markgraf_union_berlin_2025_26,andrik_markgraf,union_berlin,2025-26,Defender,300000
janik_haberer_union_berlin_2025_26,janik_haberer,union_berlin,2025-26,Midfielder,2000000
woo_yeong_jeong_union_berlin_2025_26,woo_yeong_jeong,union_berlin,2025-26,Midfielder,3500000
aljoscha_kemlein_union_berlin_2025_26,aljoscha_kemlein,union_berlin,2025-26,Midfielder,12000000
rani_khedira_union_berlin_2025_26,rani_khedira,union_berlin,2025-26,Midfielder,2000000
alex_kral_union_berlin_2025_26,alex_kral,union_berlin,2025-26,Midfielder,2500000
andras_schafer_union_berlin_2025_26,andras_schafer,union_berlin,2025-26,Midfielder,4500000
david_preu_union_berlin_2025_26,david_preu,union_berlin,2025-26,Midfielder,400000
ilyas_ansah_union_berlin_2025_26,ilyas_ansah,union_berlin,2025-26,Forward,12000000
dmytro_bogdanov_union_berlin_2025_26,dmytro_bogdanov,union_berlin,2025-26,Forward,800000
livan_burcu_union_berlin_2025_26,livan_burcu,union_berlin,2025-26,Forward,4000000
oliver_burke_union_berlin_2025_26,oliver_burke,union_berlin,2025-26,Forward,3000000
linus_guther_union_berlin_2025_26,linus_guther,union_berlin,2025-26,Forward,1000000
andrej_ilic_union_berlin_2025_26,andrej_ilic,union_berlin,2025-26,Forward,9000000
tim_skarke_union_berlin_2025_26,tim_skarke,union_berlin,2025-26,Forward,1500000
robert_skov_union_berlin_2025_26,robert_skov,union_berlin,2025-26,Forward,2000000
moritz_nicolas_borussia_monchengladbach_2025_26,moritz_nicolas,borussia_monchengladbach,2025-26,Goalkeeper,8000000
jan_olschowsky_borussia_monchengladbach_2025_26,jan_olschowsky,borussia_monchengladbach,2025-26,Goalkeeper,450000
tiago_pereira_cardoso_borussia_monchengladbach_2025_26,tiago_pereira_cardoso,borussia_monchengladbach,2025-26,Goalkeeper,1500000
tobias_sippel_borussia_monchengladbach_2025_26,tobias_sippel,borussia_monchengladbach,2025-26,Goalkeeper,300000
fabio_cristian_chiarodia_borussia_monchengladbach_2025_26,fabio_cristian_chiarodia,borussia_monchengladbach,2025-26,Defender,3000000
kevin_diks_borussia_monchengladbach_2025_26,kevin_diks,borussia_monchengladbach,2025-26,Defender,5000000
nico_elvedi_borussia_monchengladbach_2025_26,nico_elvedi,borussia_monchengladbach,2025-26,Defender,8000000
marvin_friedrich_borussia_monchengladbach_2025_26,marvin_friedrich,borussia_monchengladbach,2025-26,Defender,1800000
joe_scally_borussia_monchengladbach_2025_26,joe_scally,borussia_monchengladbach,2025-26,Defender,7000000
veit_stange_borussia_monchengladbach_2025_26,veit_stange,borussia_monchengladbach,2025-26,Defender,150000
kota_takai_borussia_monchengladbach_2025_26,kota_takai,borussia_monchengladbach,2025-26,Defender,5000000
lukas_ullrich_borussia_monchengladbach_2025_26,lukas_ullrich,borussia_monchengladbach,2025-26,Defender,6000000
simon_walde_borussia_monchengladbach_2025_26,simon_walde,borussia_monchengladbach,2025-26,Defender,200000
hugo_bolin_borussia_monchengladbach_2025_26,hugo_bolin,borussia_monchengladbach,2025-26,Midfielder,6000000
jens_castrop_borussia_monchengladbach_2025_26,jens_castrop,borussia_monchengladbach,2025-26,Midfielder,10000000
yannik_engelhardt_borussia_monchengladbach_2025_26,yannik_engelhardt,borussia_monchengladbach,2025-26,Midfielder,7000000
wael_mohya_borussia_monchengladbach_2025_26,wael_mohya,borussia_monchengladbach,2025-26,Midfielder,17000000
florian_neuhaus_borussia_monchengladbach_2025_26,florian_neuhaus,borussia_monchengladbach,2025-26,Midfielder,2500000
rocco_reitz_borussia_monchengladbach_2025_26,rocco_reitz,borussia_monchengladbach,2025-26,Midfielder,20000000
giovanni_reyna_borussia_monchengladbach_2025_26,giovanni_reyna,borussia_monchengladbach,2025-26,Midfielder,4000000
philipp_sander_borussia_monchengladbach_2025_26,philipp_sander,borussia_monchengladbach,2025-26,Midfielder,4000000
kevin_stoger_borussia_monchengladbach_2025_26,kevin_stoger,borussia_monchengladbach,2025-26,Midfielder,1800000
niklas_swider_borussia_monchengladbach_2025_26,niklas_swider,borussia_monchengladbach,2025-26,Midfielder,250000
fritz_fleck_borussia_monchengladbach_2025_26,fritz_fleck,borussia_monchengladbach,2025-26,Forward,300000
robin_hack_borussia_monchengladbach_2025_26,robin_hack,borussia_monchengladbach,2025-26,Forward,7000000
franck_honorat_borussia_monchengladbach_2025_26,franck_honorat,borussia_monchengladbach,2025-26,Forward,7000000
tim_kleindienst_borussia_monchengladbach_2025_26,tim_kleindienst,borussia_monchengladbach,2025-26,Forward,8000000
shuto_machino_borussia_monchengladbach_2025_26,shuto_machino,borussia_monchengladbach,2025-26,Forward,4000000
alejo_sarco_borussia_monchengladbach_2025_26,alejo_sarco,borussia_monchengladbach,2025-26,Forward,2000000
haris_tabakovic_borussia_monchengladbach_2025_26,haris_tabakovic,borussia_monchengladbach,2025-26,Forward,3500000
jan_urbich_borussia_monchengladbach_2025_26,jan_urbich,borussia_monchengladbach,2025-26,Forward,300000
hannes_hermann_hamburg_2025_26,hannes_hermann,hamburg,2025-26,Goalkeeper,150000
daniel_heuer_fernandes_hamburg_2025_26,daniel_heuer_fernandes,hamburg,2025-26,Goalkeeper,1200000
sander_tangvik_hamburg_2025_26,sander_tangvik,hamburg,2025-26,Goalkeeper,3000000
giorgi_gocholeishvili_hamburg_2025_26,giorgi_gocholeishvili,hamburg,2025-26,Defender,2000000
noah_katterbach_hamburg_2025_26,noah_katterbach,hamburg,2025-26,Defender,600000
louis_lemke_hamburg_2025_26,louis_lemke,hamburg,2025-26,Defender,300000
william_mikelbrencis_hamburg_2025_26,william_mikelbrencis,hamburg,2025-26,Defender,3000000
miro_muheim_hamburg_2025_26,miro_muheim,hamburg,2025-26,Defender,5000000
shafiq_nandja_hamburg_2025_26,shafiq_nandja,hamburg,2025-26,Defender,500000
warmed_omari_hamburg_2025_26,warmed_omari,hamburg,2025-26,Defender,4000000
alexander_rossing_lelesiit_hamburg_2025_26,alexander_rossing_lelesiit,hamburg,2025-26,Defender,5000000
jordan_torunarigha_hamburg_2025_26,jordan_torunarigha,hamburg,2025-26,Defender,4000000
luka_vuskovic_hamburg_2025_26,luka_vuskovic,hamburg,2025-26,Defender,60000000
nicolas_capaldo_hamburg_2025_26,nicolas_capaldo,hamburg,2025-26,Midfielder,8000000
daniel_elfadli_hamburg_2025_26,daniel_elfadli,hamburg,2025-26,Midfielder,3000000
albert_gronbaek_hamburg_2025_26,albert_gronbaek,hamburg,2025-26,Midfielder,5000000
albert_sambi_lokonga_hamburg_2025_26,albert_sambi_lokonga,hamburg,2025-26,Midfielder,12000000
omar_megeed_hamburg_2025_26,omar_megeed,hamburg,2025-26,Midfielder,150000
nicolai_remberg_hamburg_2025_26,nicolai_remberg,hamburg,2025-26,Midfielder,9000000
fabio_vieira_hamburg_2025_26,fabio_vieira,hamburg,2025-26,Midfielder,18000000
fabio_balde_hamburg_2025_26,fabio_balde,hamburg,2025-26,Forward,5000000
jean_luc_dompe_hamburg_2025_26,jean_luc_dompe,hamburg,2025-26,Forward,2500000
damion_downs_hamburg_2025_26,damion_downs,hamburg,2025-26,Forward,4000000
robert_glatzel_hamburg_2025_26,robert_glatzel,hamburg,2025-26,Forward,1500000
bakery_jatta_hamburg_2025_26,bakery_jatta,hamburg,2025-26,Forward,1000000
ransford_konigsdorffer_hamburg_2025_26,ransford_konigsdorffer,hamburg,2025-26,Forward,5000000
philip_otele_hamburg_2025_26,philip_otele,hamburg,2025-26,Forward,4000000
rayan_philippe_hamburg_2025_26,rayan_philippe,hamburg,2025-26,Forward,4000000
yussuf_poulsen_hamburg_2025_26,yussuf_poulsen,hamburg,2025-26,Forward,1000000
otto_stange_hamburg_2025_26,otto_stange,hamburg,2025-26,Forward,4000000
matthias_kobbing_cologne_2025_26,matthias_kobbing,cologne,2025-26,Goalkeeper,100000
marvin_schwabe_cologne_2025_26,marvin_schwabe,cologne,2025-26,Goalkeeper,3000000
ron_robert_zieler_cologne_2025_26,ron_robert_zieler,cologne,2025-26,Goalkeeper,500000
dominique_heintz_cologne_2025_26,dominique_heintz,cologne,2025-26,Defender,600000
kristoffer_lund_cologne_2025_26,kristoffer_lund,cologne,2025-26,Defender,4000000
cenk_ozkacar_cologne_2025_26,cenk_ozkacar,cologne,2025-26,Defender,4000000
joel_schmied_cologne_2025_26,joel_schmied,cologne,2025-26,Defender,3000000
sebastian_sebulonsen_cologne_2025_26,sebastian_sebulonsen,cologne,2025-26,Defender,5500000
jahmai_simpson_pusey_cologne_2025_26,jahmai_simpson_pusey,cologne,2025-26,Defender,9000000
rav_van_den_berg_cologne_2025_26,rav_van_den_berg,cologne,2025-26,Defender,7000000
alessio_castro_montes_cologne_2025_26,alessio_castro_montes,cologne,2025-26,Midfielder,2500000
felipe_chavez_cologne_2025_26,felipe_chavez,cologne,2025-26,Midfielder,4000000
said_el_mala_cologne_2025_26,said_el_mala,cologne,2025-26,Midfielder,45000000
denis_huseinbasic_cologne_2025_26,denis_huseinbasic,cologne,2025-26,Midfielder,2000000
isak_johannesson_cologne_2025_26,isak_johannesson,cologne,2025-26,Midfielder,8000000
florian_kainz_cologne_2025_26,florian_kainz,cologne,2025-26,Midfielder,1000000
jakub_kaminski_cologne_2025_26,jakub_kaminski,cologne,2025-26,Midfielder,17000000
tom_krauss_cologne_2025_26,tom_krauss,cologne,2025-26,Midfielder,4500000
eric_martel_cologne_2025_26,eric_martel,cologne,2025-26,Midfielder,8000000
fynn_schenten_cologne_2025_26,fynn_schenten,cologne,2025-26,Midfielder,1000000
ragnar_ache_cologne_2025_26,ragnar_ache,cologne,2025-26,Forward,9000000
marius_bulter_cologne_2025_26,marius_bulter,cologne,2025-26,Forward,1800000
linton_maina_cologne_2025_26,linton_maina,cologne,2025-26,Forward,3000000
cenny_neumann_cologne_2025_26,cenny_neumann,cologne,2025-26,Forward,75000
jan_thielmann_cologne_2025_26,jan_thielmann,cologne,2025-26,Forward,5000000
luca_waldschmidt_cologne_2025_26,luca_waldschmidt,cologne,2025-26,Forward,2000000
mio_backhaus_werder_bremen_2025_26,mio_backhaus,werder_bremen,2025-26,Goalkeeper,12000000
karl_hein_werder_bremen_2025_26,karl_hein,werder_bremen,2025-26,Goalkeeper,3000000
felix_agu_werder_bremen_2025_26,felix_agu,werder_bremen,2025-26,Defender,6000000
karim_coulibaly_werder_bremen_2025_26,karim_coulibaly,werder_bremen,2025-26,Defender,22000000
marco_friedl_werder_bremen_2025_26,marco_friedl,werder_bremen,2025-26,Defender,12000000
julian_malatini_werder_bremen_2025_26,julian_malatini,werder_bremen,2025-26,Defender,2000000
amos_pieper_werder_bremen_2025_26,amos_pieper,werder_bremen,2025-26,Defender,4000000
mick_schmetgens_werder_bremen_2025_26,mick_schmetgens,werder_bremen,2025-26,Defender,700000
niklas_stark_werder_bremen_2025_26,niklas_stark,werder_bremen,2025-26,Defender,3500000
yukinari_sugawara_werder_bremen_2025_26,yukinari_sugawara,werder_bremen,2025-26,Defender,7500000
maximilian_wober_werder_bremen_2025_26,maximilian_wober,werder_bremen,2025-26,Defender,3000000
leonardo_bittencourt_werder_bremen_2025_26,leonardo_bittencourt,werder_bremen,2025-26,Midfielder,1200000
patrice_covic_werder_bremen_2025_26,patrice_covic,werder_bremen,2025-26,Midfielder,4000000
olivier_deman_werder_bremen_2025_26,olivier_deman,werder_bremen,2025-26,Midfielder,3000000
senne_lynen_werder_bremen_2025_26,senne_lynen,werder_bremen,2025-26,Midfielder,10000000
cameron_puertas_werder_bremen_2025_26,cameron_puertas,werder_bremen,2025-26,Midfielder,8000000
romano_schmid_werder_bremen_2025_26,romano_schmid,werder_bremen,2025-26,Midfielder,15000000
jens_stage_werder_bremen_2025_26,jens_stage,werder_bremen,2025-26,Midfielder,14000000
victor_boniface_werder_bremen_2025_26,victor_boniface,werder_bremen,2025-26,Forward,5000000
marco_grull_werder_bremen_2025_26,marco_grull,werder_bremen,2025-26,Forward,6000000
samuel_mbangula_werder_bremen_2025_26,samuel_mbangula,werder_bremen,2025-26,Forward,10000000
jovan_milosevic_werder_bremen_2025_26,jovan_milosevic,werder_bremen,2025-26,Forward,7000000
salim_musah_werder_bremen_2025_26,salim_musah,werder_bremen,2025-26,Forward,500000
justin_njinmah_werder_bremen_2025_26,justin_njinmah,werder_bremen,2025-26,Forward,7000000
isaac_schmidt_werder_bremen_2025_26,isaac_schmidt,werder_bremen,2025-26,Forward,2200000
keke_topp_werder_bremen_2025_26,keke_topp,werder_bremen,2025-26,Forward,3500000
kamil_grabara_wolfsburg_2025_26,kamil_grabara,wolfsburg,2025-26,Goalkeeper,12000000
marius_muller_wolfsburg_2025_26,marius_muller,wolfsburg,2025-26,Goalkeeper,700000
pavao_pervan_wolfsburg_2025_26,pavao_pervan,wolfsburg,2025-26,Goalkeeper,300000
jonas_adjetey_wolfsburg_2025_26,jonas_adjetey,wolfsburg,2025-26,Defender,6000000
jeanuel_belocian_wolfsburg_2025_26,jeanuel_belocian,wolfsburg,2025-26,Defender,12000000
kilian_fischer_wolfsburg_2025_26,kilian_fischer,wolfsburg,2025-26,Defender,4000000
moritz_jenz_wolfsburg_2025_26,moritz_jenz,wolfsburg,2025-26,Defender,5000000
sael_kumbedi_wolfsburg_2025_26,sael_kumbedi,wolfsburg,2025-26,Defender,12000000
joakim_maehle_wolfsburg_2025_26,joakim_maehle,wolfsburg,2025-26,Defender,7000000
jenson_seelt_wolfsburg_2025_26,jenson_seelt,wolfsburg,2025-26,Defender,5000000
denis_vavro_wolfsburg_2025_26,denis_vavro,wolfsburg,2025-26,Defender,5000000
maximilian_arnold_wolfsburg_2025_26,maximilian_arnold,wolfsburg,2025-26,Midfielder,3000000
christian_eriksen_wolfsburg_2025_26,christian_eriksen,wolfsburg,2025-26,Midfielder,2500000
yannick_gerhardt_wolfsburg_2025_26,yannick_gerhardt,wolfsburg,2025-26,Midfielder,1800000
pharell_hensel_wolfsburg_2025_26,pharell_hensel,wolfsburg,2025-26,Midfielder,3000000
konstantinos_koulierakis_wolfsburg_2025_26,konstantinos_koulierakis,wolfsburg,2025-26,Midfielder,25000000
jesper_lindstrom_wolfsburg_2025_26,jesper_lindstrom,wolfsburg,2025-26,Midfielder,4000000
lovro_majer_wolfsburg_2025_26,lovro_majer,wolfsburg,2025-26,Midfielder,8000000
kevin_paredes_wolfsburg_2025_26,kevin_paredes,wolfsburg,2025-26,Midfielder,2000000
mattias_svanberg_wolfsburg_2025_26,mattias_svanberg,wolfsburg,2025-26,Midfielder,8000000
vini_souza_wolfsburg_2025_26,vini_souza,wolfsburg,2025-26,Midfielder,7000000
patrick_wimmer_wolfsburg_2025_26,patrick_wimmer,wolfsburg,2025-26,Midfielder,12000000
mohamed_amoura_wolfsburg_2025_26,mohamed_amoura,wolfsburg,2025-26,Forward,20000000
adam_daghim_wolfsburg_2025_26,adam_daghim,wolfsburg,2025-26,Forward,7500000
dzenan_pejcinovic_wolfsburg_2025_26,dzenan_pejcinovic,wolfsburg,2025-26,Forward,15000000
kento_shiogai_wolfsburg_2025_26,kento_shiogai,wolfsburg,2025-26,Forward,8000000
jonas_wind_wolfsburg_2025_26,jonas_wind,wolfsburg,2025-26,Forward,4000000
aaron_zehnter_wolfsburg_2025_26,aaron_zehnter,wolfsburg,2025-26,Forward,5000000
frank_feller_heidenheim_2025_26,frank_feller,heidenheim,2025-26,Goalkeeper,800000
diant_ramaj_heidenheim_2025_26,diant_ramaj,heidenheim,2025-26,Goalkeeper,7000000
paul_tschernuth_heidenheim_2025_26,paul_tschernuth,heidenheim,2025-26,Goalkeeper,100000
marnon_busch_heidenheim_2025_26,marnon_busch,heidenheim,2025-26,Defender,1000000
jonas_fohrenbach_heidenheim_2025_26,jonas_fohrenbach,heidenheim,2025-26,Defender,1000000
adam_kolle_heidenheim_2025_26,adam_kolle,heidenheim,2025-26,Defender,1000000
patrick_mainka_heidenheim_2025_26,patrick_mainka,heidenheim,2025-26,Defender,2500000
tim_siersleben_heidenheim_2025_26,tim_siersleben,heidenheim,2025-26,Defender,1800000
leonidas_stergiou_heidenheim_2025_26,leonidas_stergiou,heidenheim,2025-26,Defender,2500000
omar_haktab_traore_heidenheim_2025_26,omar_haktab_traore,heidenheim,2025-26,Defender,2000000
adrian_beck_heidenheim_2025_26,adrian_beck,heidenheim,2025-26,Midfielder,1500000
hennes_behrens_heidenheim_2025_26,hennes_behrens,heidenheim,2025-26,Midfielder,5000000
niklas_dorsch_heidenheim_2025_26,niklas_dorsch,heidenheim,2025-26,Midfielder,2500000
benedikt_gimber_heidenheim_2025_26,benedikt_gimber,heidenheim,2025-26,Midfielder,1500000
luca_kerber_heidenheim_2025_26,luca_kerber,heidenheim,2025-26,Midfielder,2000000
julian_niehues_heidenheim_2025_26,julian_niehues,heidenheim,2025-26,Midfielder,1500000
jan_schoppner_heidenheim_2025_26,jan_schoppner,heidenheim,2025-26,Midfielder,3000000
christian_conteh_heidenheim_2025_26,christian_conteh,heidenheim,2025-26,Forward,1500000
sirlord_conteh_heidenheim_2025_26,sirlord_conteh,heidenheim,2025-26,Forward,1200000
eren_dinkci_heidenheim_2025_26,eren_dinkci,heidenheim,2025-26,Forward,6000000
mathias_honsak_heidenheim_2025_26,mathias_honsak,heidenheim,2025-26,Forward,1700000
arijon_ibrahimovic_heidenheim_2025_26,arijon_ibrahimovic,heidenheim,2025-26,Forward,10000000
mikkel_kaufmann_sorensen_heidenheim_2025_26,mikkel_kaufmann_sorensen,heidenheim,2025-26,Forward,1500000
marvin_pieringer_heidenheim_2025_26,marvin_pieringer,heidenheim,2025-26,Forward,3000000
stefan_schimmer_heidenheim_2025_26,stefan_schimmer,heidenheim,2025-26,Forward,300000
yannik_wagner_heidenheim_2025_26,yannik_wagner,heidenheim,2025-26,Forward,800000
budu_zivzivadze_heidenheim_2025_26,budu_zivzivadze,heidenheim,2025-26,Forward,1200000
emil_gazdov_st_pauli_2025_26,emil_gazdov,st_pauli,2025-26,Goalkeeper,175000
nikola_vasilj_st_pauli_2025_26,nikola_vasilj,st_pauli,2025-26,Goalkeeper,4500000
ben_alexander_voll_st_pauli_2025_26,ben_alexander_voll,st_pauli,2025-26,Goalkeeper,500000
tomoya_ando_st_pauli_2025_26,tomoya_ando,st_pauli,2025-26,Defender,3000000
karol_mets_st_pauli_2025_26,karol_mets,st_pauli,2025-26,Defender,600000
david_nemeth_st_pauli_2025_26,david_nemeth,st_pauli,2025-26,Defender,2500000
louis_oppie_st_pauli_2025_26,louis_oppie,st_pauli,2025-26,Defender,2500000
lars_ritzka_st_pauli_2025_26,lars_ritzka,st_pauli,2025-26,Defender,1000000
jannik_robatsch_st_pauli_2025_26,jannik_robatsch,st_pauli,2025-26,Defender,500000
manolis_saliakas_st_pauli_2025_26,manolis_saliakas,st_pauli,2025-26,Defender,2000000
fin_stevens_st_pauli_2025_26,fin_stevens,st_pauli,2025-26,Defender,500000
hauke_wahl_st_pauli_2025_26,hauke_wahl,st_pauli,2025-26,Defender,1500000
adam_dzwigala_st_pauli_2025_26,adam_dzwigala,st_pauli,2025-26,Midfielder,800000
joel_fujita_st_pauli_2025_26,joel_fujita,st_pauli,2025-26,Midfielder,10000000
jackson_irvine_st_pauli_2025_26,jackson_irvine,st_pauli,2025-26,Midfielder,1000000
mathias_pereira_lage_st_pauli_2025_26,mathias_pereira_lage,st_pauli,2025-26,Midfielder,2500000
arkadiusz_pyrka_st_pauli_2025_26,arkadiusz_pyrka,st_pauli,2025-26,Midfielder,3500000
mathias_rasmussen_st_pauli_2025_26,mathias_rasmussen,st_pauli,2025-26,Midfielder,2000000
james_sands_st_pauli_2025_26,james_sands,st_pauli,2025-26,Midfielder,5000000
nick_schmidt_st_pauli_2025_26,nick_schmidt,st_pauli,2025-26,Midfielder,125000
eric_smith_st_pauli_2025_26,eric_smith,st_pauli,2025-26,Midfielder,5000000
romeo_aigbekaen_st_pauli_2025_26,romeo_aigbekaen,st_pauli,2025-26,Forward,100000
abdoulie_ceesay_st_pauli_2025_26,abdoulie_ceesay,st_pauli,2025-26,Forward,1000000
taichi_hara_st_pauli_2025_26,taichi_hara,st_pauli,2025-26,Forward,1000000
andreas_hountondji_st_pauli_2025_26,andreas_hountondji,st_pauli,2025-26,Forward,3000000
ricky_jade_jones_st_pauli_2025_26,ricky_jade_jones,st_pauli,2025-26,Forward,1200000
martijn_kaars_st_pauli_2025_26,martijn_kaars,st_pauli,2025-26,Forward,3000000
connor_metcalfe_st_pauli_2025_26,connor_metcalfe,st_pauli,2025-26,Forward,1500000
danel_sinani_st_pauli_2025_26,danel_sinani,st_pauli,2025-26,Forward,3000000
